datetime,temperature,humidity,usage
2019-06-05 18:15:00,19.2,84.2,131.999
2019-06-05 18:30:00,19.2,84.2,111.439
2019-06-05 18:45:00,19.2,84.4,107.079
2019-06-05 19:00:00,19.8,82.6,107.138
2019-06-05 19:15:00,20.5,79.6,107.164
2019-06-05 19:30:00,20.5,76.1,108.203
2019-06-05 19:45:00,20.8,74.3,117.944
2019-06-05 20:00:00,21.0,73.7,68.844
2019-06-05 20:15:00,21.3,71.3,59.462
2019-06-05 20:30:00,21.2,71.2,61.899
2019-06-05 20:45:00,21.3,69.1,54.917
2019-06-05 21:00:00,21.5,68.4,58.082
2019-06-05 21:15:00,21.6,65.4,56.919
2019-06-05 21:30:00,21.4,65.2,68.648
2019-06-05 21:45:00,21.4,65.7,47.246
2019-06-05 22:00:00,21.3,65.1,38.445
2019-06-05 22:15:00,21.3,64.9,34.338
2019-06-05 22:30:00,21.4,64.5,34.411
2019-06-05 22:45:00,21.4,63.1,32.846
2019-06-05 23:00:00,21.4,62.4,32.361
2019-06-05 23:15:00,21.6,61.6,33.775
2019-06-05 23:30:00,21.6,60.7,35.314
2019-06-05 23:45:00,21.2,61.2,47.057
2019-06-06 00:00:00,20.1,68.0,32.664
2019-06-06 00:15:00,18.5,79.6,32.001999999999995
2019-06-06 00:30:00,18.3,81.7,32.802
2019-06-06 00:45:00,18.0,83.7,30.24
2019-06-06 01:00:00,17.7,84.4,31.651
2019-06-06 01:15:00,17.5,84.3,44.39100000000001
2019-06-06 01:30:00,17.4,83.9,40.607
2019-06-06 01:45:00,17.4,83.6,30.75800000000001
2019-06-06 02:00:00,17.4,82.5,30.979
2019-06-06 02:15:00,17.4,83.2,30.413
2019-06-06 02:30:00,17.4,83.1,31.645
2019-06-06 02:45:00,17.2,83.3,38.612
2019-06-06 03:00:00,17.0,83.8,44.976000000000006
2019-06-06 03:15:00,17.2,82.3,30.83
2019-06-06 03:30:00,17.4,81.0,30.513
2019-06-06 03:45:00,17.6,79.9,30.09800000000001
2019-06-06 04:00:00,17.6,80.0,31.241
2019-06-06 04:15:00,17.6,79.6,31.434
2019-06-06 04:30:00,17.6,79.6,30.274
2019-06-06 04:45:00,17.5,80.9,33.134
2019-06-06 05:00:00,17.5,80.8,45.94300000000001
2019-06-06 05:15:00,17.1,82.5,31.34800000000001
2019-06-06 05:30:00,16.9,83.1,31.307
2019-06-06 05:45:00,16.9,82.3,29.735
2019-06-06 06:00:00,17.1,81.3,30.239
2019-06-06 06:15:00,16.8,81.3,29.532
2019-06-06 06:30:00,16.4,82.6,43.039
2019-06-06 06:45:00,15.9,84.2,37.044
2019-06-06 07:00:00,15.5,86.0,30.414
2019-06-06 07:15:00,15.3,88.1,31.07
2019-06-06 07:30:00,15.1,89.8,29.159
2019-06-06 07:45:00,15.0,91.3,30.538
2019-06-06 08:00:00,15.0,91.8,51.049
2019-06-06 08:15:00,14.9,92.1,45.184
2019-06-06 08:30:00,14.7,92.3,38.13
2019-06-06 08:45:00,14.8,92.7,45.386
2019-06-06 09:00:00,14.6,92.8,87.773
2019-06-06 09:15:00,14.6,92.9,104.526
2019-06-06 09:30:00,14.6,93.0,94.191
2019-06-06 09:45:00,14.5,93.0,86.49
2019-06-06 10:00:00,14.8,93.2,82.62
2019-06-06 10:15:00,15.2,93.3,85.193
2019-06-06 10:30:00,15.8,93.1,79.23100000000002
2019-06-06 10:45:00,16.6,90.2,87.947
2019-06-06 11:00:00,17.5,82.1,90.136
2019-06-06 11:15:00,17.8,79.1,83.51
2019-06-06 11:30:00,18.3,76.6,80.917
2019-06-06 11:45:00,18.7,74.4,80.407
2019-06-06 12:00:00,19.0,72.8,83.054
2019-06-06 12:15:00,19.3,71.5,79.66199999999998
2019-06-06 12:30:00,19.5,69.7,81.684
2019-06-06 12:45:00,20.3,66.8,77.60600000000002
2019-06-06 13:00:00,20.9,64.1,43.351000000000006
2019-06-06 13:15:00,21.1,61.7,41.231
2019-06-06 13:30:00,21.7,61.4,40.465
2019-06-06 13:45:00,22.3,59.4,41.344
2019-06-06 14:00:00,22.5,57.5,41.82100000000001
2019-06-06 14:15:00,22.8,56.3,41.145
2019-06-06 14:30:00,23.1,54.2,46.258
2019-06-06 14:45:00,23.4,53.4,53.578
2019-06-06 15:00:00,24.0,51.8,40.414
2019-06-06 15:15:00,24.5,49.5,41.542
2019-06-06 15:30:00,25.0,46.6,41.42
2019-06-06 15:45:00,25.2,44.7,39.838
2019-06-06 16:00:00,25.3,41.7,41.398
2019-06-06 16:15:00,25.1,42.1,55.407
2019-06-06 16:30:00,25.5,42.1,43.635
2019-06-06 16:45:00,26.0,41.8,40.843
2019-06-06 17:00:00,26.1,41.3,59.77
2019-06-06 17:15:00,26.4,41.2,85.965
2019-06-06 17:30:00,26.4,42.3,90.443
2019-06-06 17:45:00,26.3,42.6,94.938
2019-06-06 18:00:00,26.6,41.1,85.723
2019-06-06 18:15:00,26.8,40.4,49.685
2019-06-06 18:30:00,26.8,41.9,40.533
2019-06-06 18:45:00,26.5,41.4,40.496
2019-06-06 19:00:00,26.8,40.6,41.309
2019-06-06 19:15:00,26.7,39.4,42.153
2019-06-06 19:30:00,26.3,40.2,41.127
2019-06-06 19:45:00,26.5,41.2,43.662
2019-06-06 20:00:00,26.5,42.0,53.313
2019-06-06 20:15:00,26.4,42.8,45.469
2019-06-06 20:30:00,26.5,42.2,46.714
2019-06-06 20:45:00,26.2,41.2,45.33
2019-06-06 21:00:00,26.1,42.4,44.42100000000001
2019-06-06 21:15:00,25.9,43.9,45.525
2019-06-06 21:30:00,25.8,44.8,46.054
2019-06-06 21:45:00,25.6,44.7,51.74
2019-06-06 22:00:00,25.3,47.2,40.909
2019-06-06 22:15:00,24.6,51.6,34.926
2019-06-06 22:30:00,23.7,53.2,34.214
2019-06-06 22:45:00,23.2,53.6,32.684
2019-06-06 23:00:00,23.1,53.5,33.384
2019-06-06 23:15:00,22.8,54.4,45.335
2019-06-06 23:30:00,22.5,55.4,41.76300000000001
2019-06-06 23:45:00,22.2,55.4,32.827
2019-06-07 00:00:00,21.9,55.6,31.468000000000004
2019-06-07 00:15:00,21.6,56.3,31.832
2019-06-07 00:30:00,21.4,56.4,30.25800000000001
2019-06-07 00:45:00,21.2,57.2,34.115
2019-06-07 01:00:00,21.0,58.2,28.914
2019-06-07 01:15:00,20.6,60.2,34.666
2019-06-07 01:30:00,20.3,61.4,45.697
2019-06-07 01:45:00,19.9,63.3,30.42
2019-06-07 02:00:00,19.7,65.2,32.118
2019-06-07 02:15:00,19.6,65.7,29.804
2019-06-07 02:30:00,19.5,66.1,30.329
2019-06-07 02:45:00,18.6,71.7,31.205
2019-06-07 03:00:00,18.5,72.8,40.72
2019-06-07 03:15:00,18.5,72.9,37.642
2019-06-07 03:30:00,17.8,76.4,31.669
2019-06-07 03:45:00,17.7,78.2,28.478
2019-06-07 04:00:00,17.9,75.8,30.885
2019-06-07 04:15:00,17.6,77.7,44.427
2019-06-07 04:30:00,17.2,80.3,39.707
2019-06-07 04:45:00,17.0,82.2,31.466
2019-06-07 05:00:00,17.2,81.2,32.136
2019-06-07 05:15:00,17.2,81.1,30.386
2019-06-07 05:30:00,17.3,79.8,31.22300000000001
2019-06-07 05:45:00,17.2,79.4,31.101
2019-06-07 06:00:00,16.7,83.0,34.769
2019-06-07 06:15:00,16.8,82.8,44.846
2019-06-07 06:30:00,17.0,81.0,32.21
2019-06-07 06:45:00,17.1,80.2,32.05
2019-06-07 07:00:00,17.0,80.4,32.53
2019-06-07 07:15:00,16.9,82.1,33.762
2019-06-07 07:30:00,17.1,80.6,45.534
2019-06-07 07:45:00,16.9,82.0,45.87600000000001
2019-06-07 08:00:00,16.8,82.5,43.453
2019-06-07 08:15:00,17.0,81.5,60.047
2019-06-07 08:30:00,17.1,80.2,66.655
2019-06-07 08:45:00,16.8,81.6,73.15100000000002
2019-06-07 09:00:00,16.7,82.1,86.795
2019-06-07 09:15:00,16.4,83.6,96.808
2019-06-07 09:30:00,16.1,85.9,91.859
2019-06-07 09:45:00,16.2,87.3,84.804
2019-06-07 10:00:00,16.1,87.7,88.383
2019-06-07 10:15:00,16.2,90.2,98.635
2019-06-07 10:30:00,17.0,88.9,98.818
2019-06-07 10:45:00,17.8,82.2,102.086
2019-06-07 11:00:00,18.1,79.5,96.362
2019-06-07 11:15:00,19.2,76.2,98.616
2019-06-07 11:30:00,20.0,71.2,94.098
2019-06-07 11:45:00,20.2,68.7,84.84100000000002
2019-06-07 12:00:00,20.8,68.0,95.065
2019-06-07 12:15:00,21.3,65.3,90.353
2019-06-07 12:30:00,21.8,61.7,81.233
2019-06-07 12:45:00,22.1,60.8,78.133
2019-06-07 13:00:00,22.3,59.4,77.187
2019-06-07 13:15:00,22.8,58.7,82.51799999999999
2019-06-07 13:30:00,23.4,56.9,83.27799999999998
2019-06-07 13:45:00,23.8,56.4,82.34
2019-06-07 14:00:00,24.0,55.8,97.969
2019-06-07 14:15:00,24.0,55.6,81.118
2019-06-07 14:30:00,24.7,52.8,81.52199999999998
2019-06-07 14:45:00,24.7,51.2,80.46300000000002
2019-06-07 15:00:00,24.8,50.7,77.018
2019-06-07 15:15:00,25.4,48.3,80.265
2019-06-07 15:30:00,25.6,45.2,78.434
2019-06-07 15:45:00,26.2,44.2,87.723
2019-06-07 16:00:00,26.5,42.2,70.089
2019-06-07 16:15:00,26.7,40.3,70.14699999999999
2019-06-07 16:30:00,26.8,39.5,69.741
2019-06-07 16:45:00,26.5,38.3,69.08
2019-06-07 17:00:00,26.9,36.8,70.059
2019-06-07 17:15:00,27.0,36.2,66.275
2019-06-07 17:30:00,27.0,36.4,65.555
2019-06-07 17:45:00,27.4,38.2,70.738
2019-06-07 18:00:00,27.3,37.8,58.77
2019-06-07 18:15:00,27.1,37.5,56.208
2019-06-07 18:30:00,27.2,37.7,64.189
2019-06-07 18:45:00,27.1,36.5,57.019
2019-06-07 19:00:00,26.7,39.9,49.375
2019-06-07 19:15:00,26.8,39.7,53.582
2019-06-07 19:30:00,27.0,39.1,52.629
2019-06-07 19:45:00,27.2,39.5,67.10600000000001
2019-06-07 20:00:00,26.8,38.9,55.153
2019-06-07 20:15:00,26.6,40.3,52.24
2019-06-07 20:30:00,26.5,39.5,52.261
2019-06-07 20:45:00,26.2,40.2,49.694
2019-06-07 21:00:00,25.8,42.0,48.982
2019-06-07 21:15:00,25.6,42.7,48.242
2019-06-07 21:30:00,25.6,43.6,47.852
2019-06-07 21:45:00,26.1,42.0,40.825
2019-06-07 22:00:00,26.2,41.3,38.168
2019-06-07 22:15:00,25.3,49.6,46.151
2019-06-07 22:30:00,24.8,54.1,31.767
2019-06-07 22:45:00,24.6,56.9,30.313
2019-06-07 23:00:00,24.3,58.3,31.808000000000003
2019-06-07 23:15:00,23.7,59.7,31.024
2019-06-07 23:30:00,23.0,61.8,31.082
2019-06-07 23:45:00,22.3,63.8,40.81
2019-06-08 00:00:00,21.7,65.5,36.555
2019-06-08 00:15:00,21.2,66.6,29.818
2019-06-08 00:30:00,20.9,66.7,28.816
2019-06-08 00:45:00,20.9,66.3,29.886
2019-06-08 01:00:00,20.7,66.2,30.636
2019-06-08 01:15:00,20.6,66.6,31.66800000000001
2019-06-08 01:30:00,20.4,67.5,44.403
2019-06-08 01:45:00,20.3,68.0,30.096
2019-06-08 02:00:00,20.2,68.2,27.596
2019-06-08 02:15:00,20.2,68.3,28.805
2019-06-08 02:30:00,20.3,67.5,28.542
2019-06-08 02:45:00,20.0,66.7,35.936
2019-06-08 03:00:00,19.8,68.5,37.765
2019-06-08 03:15:00,19.9,66.9,29.724
2019-06-08 03:30:00,19.1,63.1,29.422
2019-06-08 03:45:00,18.6,64.6,27.226
2019-06-08 04:00:00,18.3,65.6,28.465
2019-06-08 04:15:00,18.2,65.0,28.868
2019-06-08 04:30:00,18.2,64.8,37.044
2019-06-08 04:45:00,17.8,71.3,38.206
2019-06-08 05:00:00,16.8,80.3,28.128
2019-06-08 05:15:00,16.4,84.2,28.099
2019-06-08 05:30:00,16.3,86.0,28.226
2019-06-08 05:45:00,16.2,83.9,27.829
2019-06-08 06:00:00,16.5,79.4,40.201
2019-06-08 06:15:00,15.9,84.9,37.322
2019-06-08 06:30:00,15.7,84.5,26.447
2019-06-08 06:45:00,15.6,85.0,27.587
2019-06-08 07:00:00,15.4,85.4,28.562
2019-06-08 07:15:00,15.3,84.2,27.579
2019-06-08 07:30:00,15.5,82.0,27.931
2019-06-08 07:45:00,15.2,85.3,29.698
2019-06-08 08:00:00,15.1,88.8,47.161
2019-06-08 08:15:00,15.0,89.3,47.301
2019-06-08 08:30:00,15.0,88.6,42.225
2019-06-08 08:45:00,14.9,90.1,46.062
2019-06-08 09:00:00,14.8,91.6,49.889
2019-06-08 09:15:00,14.8,92.1,60.929
2019-06-08 09:30:00,14.7,92.3,55.32100000000001
2019-06-08 09:45:00,14.7,92.6,47.707
2019-06-08 10:00:00,14.8,92.9,47.91
2019-06-08 10:15:00,14.8,92.9,48.951
2019-06-08 10:30:00,14.7,92.9,50.914
2019-06-08 10:45:00,14.9,93.1,58.457
2019-06-08 11:00:00,14.8,93.0,58.87300000000001
2019-06-08 11:15:00,14.8,93.0,50.809
2019-06-08 11:30:00,15.0,93.1,49.9
2019-06-08 11:45:00,15.0,92.9,50.63399999999999
2019-06-08 12:00:00,15.5,92.6,49.989
2019-06-08 12:15:00,15.7,89.3,48.587
2019-06-08 12:30:00,16.1,82.9,48.372
2019-06-08 12:45:00,16.8,80.3,60.698
2019-06-08 13:00:00,17.1,75.3,54.115
2019-06-08 13:15:00,17.3,70.7,49.776
2019-06-08 13:30:00,17.7,69.0,48.752
2019-06-08 13:45:00,18.2,67.2,47.975
2019-06-08 14:00:00,18.0,66.1,49.592
2019-06-08 14:15:00,18.4,64.3,48.322
2019-06-08 14:30:00,18.9,63.4,54.253
2019-06-08 14:45:00,19.6,60.0,58.802
2019-06-08 15:00:00,20.2,57.3,47.986
2019-06-08 15:15:00,20.3,56.3,48.999
2019-06-08 15:30:00,20.5,55.5,48.323
2019-06-08 15:45:00,20.8,54.0,49.423
2019-06-08 16:00:00,21.0,53.2,49.179
2019-06-08 16:15:00,21.3,52.1,51.179
2019-06-08 16:30:00,22.1,50.2,61.341
2019-06-08 16:45:00,21.8,49.9,48.577
2019-06-08 17:00:00,21.5,51.6,48.41
2019-06-08 17:15:00,21.5,51.0,48.04
2019-06-08 17:30:00,21.7,50.9,48.185
2019-06-08 17:45:00,22.5,47.1,45.944
2019-06-08 18:00:00,22.7,48.0,45.264
2019-06-08 18:15:00,22.6,47.6,53.381
2019-06-08 18:30:00,22.3,47.4,43.305
2019-06-08 18:45:00,22.7,46.7,38.405
2019-06-08 19:00:00,23.0,47.0,39.119
2019-06-08 19:15:00,22.8,47.1,39.851
2019-06-08 19:30:00,22.6,46.5,42.688
2019-06-08 19:45:00,22.8,47.8,42.175
2019-06-08 20:00:00,22.4,50.2,39.823
2019-06-08 20:15:00,21.4,53.2,41.734
2019-06-08 20:30:00,21.1,54.3,42.449
2019-06-08 20:45:00,21.2,56.8,44.43
2019-06-08 21:00:00,21.3,56.0,55.051
2019-06-08 21:15:00,21.4,55.3,41.87600000000001
2019-06-08 21:30:00,21.5,52.9,45.695
2019-06-08 21:45:00,21.4,53.0,40.972
2019-06-08 22:00:00,21.1,54.0,33.626999999999995
2019-06-08 22:15:00,20.7,56.1,31.63300000000001
2019-06-08 22:30:00,20.5,58.6,32.393
2019-06-08 22:45:00,20.1,63.6,32.753
2019-06-08 23:00:00,19.9,67.0,41.722
2019-06-08 23:15:00,19.7,67.4,30.892
2019-06-08 23:30:00,19.6,66.7,28.368
2019-06-08 23:45:00,19.3,67.6,31.03
2019-06-09 00:00:00,19.0,68.3,29.231
2019-06-09 00:15:00,18.7,69.7,43.291
2019-06-09 00:30:00,18.4,70.0,36.88
2019-06-09 00:45:00,18.3,70.8,26.654
2019-06-09 01:00:00,18.4,68.0,30.3
2019-06-09 01:15:00,18.2,68.7,30.306
2019-06-09 01:30:00,18.5,69.0,29.968000000000004
2019-06-09 01:45:00,18.5,69.1,43.237
2019-06-09 02:00:00,18.1,71.3,35.62699999999999
2019-06-09 02:15:00,17.4,75.5,27.898000000000003
2019-06-09 02:30:00,16.9,78.1,29.654
2019-06-09 02:45:00,16.6,80.0,26.382
2019-06-09 03:00:00,16.3,80.7,29.813
2019-06-09 03:15:00,16.2,81.3,27.052
2019-06-09 03:30:00,16.0,81.4,29.282
2019-06-09 03:45:00,16.8,72.0,31.582
2019-06-09 04:00:00,17.7,62.5,44.283
2019-06-09 04:15:00,17.7,61.6,32.299
2019-06-09 04:30:00,17.5,62.3,29.707
2019-06-09 04:45:00,17.6,61.1,28.942
2019-06-09 05:00:00,17.2,64.1,28.917
2019-06-09 05:15:00,17.4,61.2,28.225
2019-06-09 05:30:00,17.3,61.2,26.63300000000001
2019-06-09 05:45:00,17.2,61.6,38.696
2019-06-09 06:00:00,17.1,62.2,28.367
2019-06-09 06:15:00,16.4,68.5,26.802
2019-06-09 06:30:00,15.9,72.2,26.695
2019-06-09 06:45:00,15.8,73.4,31.861
2019-06-09 07:00:00,15.8,74.5,38.855
2019-06-09 07:15:00,15.8,73.0,27.457
2019-06-09 07:30:00,15.7,73.2,27.259
2019-06-09 07:45:00,15.6,74.4,25.021
2019-06-09 08:00:00,15.6,74.2,40.73
2019-06-09 08:15:00,15.6,74.5,44.703
2019-06-09 08:30:00,15.6,74.1,38.826
2019-06-09 08:45:00,15.9,71.2,41.131
2019-06-09 09:00:00,15.8,71.9,47.627
2019-06-09 09:15:00,16.4,64.4,57.374
2019-06-09 09:30:00,16.5,62.5,45.32100000000001
2019-06-09 09:45:00,16.3,64.4,41.236
2019-06-09 10:00:00,15.6,70.9,42.214
2019-06-09 10:15:00,15.9,70.6,42.41
2019-06-09 10:30:00,16.4,65.7,43.414
2019-06-09 10:45:00,16.9,62.8,56.168
2019-06-09 11:00:00,17.3,59.8,51.537
2019-06-09 11:15:00,18.1,57.7,42.703
2019-06-09 11:30:00,18.0,56.2,43.17
2019-06-09 11:45:00,18.1,56.6,42.088
2019-06-09 12:00:00,19.0,54.3,41.68600000000001
2019-06-09 12:15:00,19.1,51.9,44.308
2019-06-09 12:30:00,19.3,51.1,43.395
2019-06-09 12:45:00,19.7,50.6,47.657
2019-06-09 13:00:00,20.1,48.3,57.924
2019-06-09 13:15:00,20.6,47.7,47.778
2019-06-09 13:30:00,20.8,46.4,44.525
2019-06-09 13:45:00,20.9,45.6,44.89
2019-06-09 14:00:00,21.2,44.9,46.327
2019-06-09 14:15:00,21.7,44.8,44.955
2019-06-09 14:30:00,21.8,44.2,44.56399999999999
2019-06-09 14:45:00,21.7,43.9,45.00899999999999
2019-06-09 15:00:00,22.5,41.6,44.801
2019-06-09 15:15:00,22.5,41.7,59.868
2019-06-09 15:30:00,22.8,40.8,50.185
2019-06-09 15:45:00,22.3,41.4,43.87600000000001
2019-06-09 16:00:00,23.4,39.9,45.858
2019-06-09 16:15:00,23.7,38.9,45.963
2019-06-09 16:30:00,23.8,38.2,45.742
2019-06-09 16:45:00,23.2,38.3,44.04
2019-06-09 17:00:00,23.8,38.7,52.78100000000001
2019-06-09 17:15:00,24.6,37.1,51.37
2019-06-09 17:30:00,24.4,37.0,45.1
2019-06-09 17:45:00,24.0,36.7,45.146
2019-06-09 18:00:00,24.8,35.9,39.743
2019-06-09 18:15:00,24.8,35.1,42.323
2019-06-09 18:30:00,24.8,35.0,40.687
2019-06-09 18:45:00,24.8,34.7,40.891
2019-06-09 19:00:00,24.8,34.8,39.077
2019-06-09 19:15:00,25.3,34.7,46.71
2019-06-09 19:30:00,25.2,34.1,57.869
2019-06-09 19:45:00,25.1,34.4,47.599
2019-06-09 20:00:00,24.3,35.4,44.003
2019-06-09 20:15:00,23.9,36.3,43.665
2019-06-09 20:30:00,25.1,34.1,42.919
2019-06-09 20:45:00,25.4,32.5,43.553
2019-06-09 21:00:00,25.2,32.3,45.148
2019-06-09 21:15:00,25.0,31.9,42.008
2019-06-09 21:30:00,24.8,32.2,40.595
2019-06-09 21:45:00,24.8,32.2,34.594
2019-06-09 22:00:00,24.6,32.9,42.152
2019-06-09 22:15:00,24.6,34.0,41.255
2019-06-09 22:30:00,24.5,34.4,28.669
2019-06-09 22:45:00,24.1,36.4,29.451
2019-06-09 23:00:00,23.2,39.4,28.9
2019-06-09 23:15:00,22.4,43.0,28.615
2019-06-09 23:30:00,21.7,46.4,28.575
2019-06-09 23:45:00,21.2,48.9,33.921
2019-06-10 00:00:00,21.2,50.5,42.475
2019-06-10 00:15:00,20.7,52.9,28.218000000000004
2019-06-10 00:30:00,20.5,54.2,28.229
2019-06-10 00:45:00,20.3,55.4,28.889
2019-06-10 01:00:00,20.0,56.7,27.749
2019-06-10 01:15:00,19.7,57.8,29.386
2019-06-10 01:30:00,19.4,58.7,43.073
2019-06-10 01:45:00,19.3,58.6,28.006
2019-06-10 02:00:00,19.2,57.6,28.351
2019-06-10 02:15:00,19.1,57.3,26.528
2019-06-10 02:30:00,18.7,58.5,43.234
2019-06-10 02:45:00,18.5,59.1,33.913000000000004
2019-06-10 03:00:00,18.3,60.3,26.921
2019-06-10 03:15:00,18.0,61.7,28.398000000000003
2019-06-10 03:30:00,17.7,63.1,26.624
2019-06-10 03:45:00,17.3,64.7,28.527
2019-06-10 04:00:00,17.0,66.5,29.902
2019-06-10 04:15:00,17.0,66.1,39.848
2019-06-10 04:30:00,16.9,65.6,28.20300000000001
2019-06-10 04:45:00,16.6,66.6,27.326
2019-06-10 05:00:00,15.4,72.2,27.571
2019-06-10 05:15:00,14.9,75.3,27.826
2019-06-10 05:30:00,14.6,75.8,39.604
2019-06-10 05:45:00,14.5,76.1,48.527
2019-06-10 06:00:00,14.3,76.5,39.171
2019-06-10 06:15:00,14.2,76.3,42.794
2019-06-10 06:30:00,14.2,75.0,50.779
2019-06-10 06:45:00,14.2,74.3,59.346
2019-06-10 07:00:00,14.2,74.3,57.4
2019-06-10 07:15:00,13.9,75.8,69.863
2019-06-10 07:30:00,13.8,77.5,56.494
2019-06-10 07:45:00,13.5,78.7,55.81100000000001
2019-06-10 08:00:00,13.2,80.3,66.32300000000001
2019-06-10 08:15:00,13.3,79.9,116.42
2019-06-10 08:30:00,13.1,80.3,132.352
2019-06-10 08:45:00,13.0,80.7,135.003
2019-06-10 09:00:00,13.0,80.2,160.907
2019-06-10 09:15:00,12.9,81.1,161.257
2019-06-10 09:30:00,12.8,82.4,149.437
2019-06-10 09:45:00,12.9,82.4,161.033
2019-06-10 10:00:00,13.0,82.4,166.204
2019-06-10 10:15:00,13.7,80.9,161.65200000000004
2019-06-10 10:30:00,14.4,78.2,169.91400000000004
2019-06-10 10:45:00,15.6,73.1,156.586
2019-06-10 11:00:00,16.0,71.7,166.44299999999996
2019-06-10 11:15:00,16.9,69.6,163.196
2019-06-10 11:30:00,16.9,70.3,157.881
2019-06-10 11:45:00,17.5,68.1,156.763
2019-06-10 12:00:00,17.9,64.3,171.59599999999998
2019-06-10 12:15:00,19.0,62.6,156.673
2019-06-10 12:30:00,19.4,60.2,152.679
2019-06-10 12:45:00,19.7,59.1,152.076
2019-06-10 13:00:00,20.8,55.8,153.86
2019-06-10 13:15:00,21.7,54.0,168.72299999999996
2019-06-10 13:30:00,21.6,53.3,172.958
2019-06-10 13:45:00,22.0,52.4,160.191
2019-06-10 14:00:00,22.4,52.0,183.799
2019-06-10 14:15:00,23.0,50.9,191.436
2019-06-10 14:30:00,23.3,49.1,192.206
2019-06-10 14:45:00,23.5,49.2,163.585
2019-06-10 15:00:00,23.8,47.2,162.67600000000004
2019-06-10 15:15:00,23.9,45.8,164.335
2019-06-10 15:30:00,24.5,44.0,180.81
2019-06-10 15:45:00,24.8,43.1,157.553
2019-06-10 16:00:00,25.6,41.9,149.60299999999995
2019-06-10 16:15:00,25.8,41.1,153.296
2019-06-10 16:30:00,25.6,40.4,162.061
2019-06-10 16:45:00,24.8,44.0,154.47
2019-06-10 17:00:00,25.4,41.1,145.10399999999996
2019-06-10 17:15:00,26.5,39.3,176.335
2019-06-10 17:30:00,26.3,38.5,156.091
2019-06-10 17:45:00,26.9,37.3,148.753
2019-06-10 18:00:00,26.9,37.2,138.471
2019-06-10 18:15:00,26.9,37.1,133.059
2019-06-10 18:30:00,27.0,37.4,152.597
2019-06-10 18:45:00,27.2,36.8,180.58
2019-06-10 19:00:00,26.8,37.7,153.842
2019-06-10 19:15:00,27.2,36.1,125.394
2019-06-10 19:30:00,27.2,35.3,99.675
2019-06-10 19:45:00,27.4,34.2,89.976
2019-06-10 20:00:00,27.0,35.4,84.72399999999998
2019-06-10 20:15:00,27.4,37.3,85.255
2019-06-10 20:30:00,27.1,38.6,81.015
2019-06-10 20:45:00,26.9,38.7,77.814
2019-06-10 21:00:00,26.7,39.7,75.582
2019-06-10 21:15:00,26.4,40.4,83.557
2019-06-10 21:30:00,26.1,41.9,78.27199999999998
2019-06-10 21:45:00,25.8,42.2,76.167
2019-06-10 22:00:00,25.5,42.7,90.486
2019-06-10 22:15:00,25.3,43.3,95.17
2019-06-10 22:30:00,24.9,44.2,84.056
2019-06-10 22:45:00,24.3,45.1,85.56700000000002
2019-06-10 23:00:00,23.9,46.1,94.195
2019-06-10 23:15:00,23.4,47.3,58.342
2019-06-10 23:30:00,23.0,48.6,37.306
2019-06-10 23:45:00,22.5,50.5,36.224
2019-06-11 00:00:00,22.1,52.2,36.341
2019-06-11 00:15:00,21.7,53.8,33.94
2019-06-11 00:30:00,21.4,54.9,34.596
2019-06-11 00:45:00,21.2,55.5,34.74
2019-06-11 01:00:00,21.0,55.6,33.678000000000004
2019-06-11 01:15:00,20.7,56.6,49.558
2019-06-11 01:30:00,20.5,58.0,38.307
2019-06-11 01:45:00,20.3,58.8,33.404
2019-06-11 02:00:00,19.8,61.0,34.668
2019-06-11 02:15:00,19.3,62.8,32.302
2019-06-11 02:30:00,18.7,66.7,33.753
2019-06-11 02:45:00,19.1,63.8,44.793
2019-06-11 03:00:00,19.8,57.6,41.726000000000006
2019-06-11 03:15:00,19.8,55.7,31.998
2019-06-11 03:30:00,19.4,56.9,33.09
2019-06-11 03:45:00,18.7,59.9,32.454
2019-06-11 04:00:00,18.4,61.0,46.511
2019-06-11 04:15:00,18.5,61.3,36.866
2019-06-11 04:30:00,18.2,62.8,34.111
2019-06-11 04:45:00,17.9,64.5,72.19800000000002
2019-06-11 05:00:00,17.2,65.9,79.09899999999998
2019-06-11 05:15:00,16.4,70.1,78.15
2019-06-11 05:30:00,16.1,72.2,82.265
2019-06-11 05:45:00,16.4,71.6,90.148
2019-06-11 06:00:00,15.8,74.3,84.05799999999998
2019-06-11 06:15:00,15.7,75.5,96.756
2019-06-11 06:30:00,15.6,74.2,102.398
2019-06-11 06:45:00,15.5,74.3,106.012
2019-06-11 07:00:00,15.3,75.1,105.309
2019-06-11 07:15:00,14.8,78.3,100.862
2019-06-11 07:30:00,14.7,78.3,98.111
2019-06-11 07:45:00,14.8,77.6,108.872
2019-06-11 08:00:00,14.5,79.0,120.058
2019-06-11 08:15:00,14.3,80.1,145.372
2019-06-11 08:30:00,14.3,79.6,145.892
2019-06-11 08:45:00,14.3,78.2,105.975
2019-06-11 09:00:00,14.4,77.0,152.567
2019-06-11 09:15:00,14.3,77.2,163.46
2019-06-11 09:30:00,14.3,76.6,143.078
2019-06-11 09:45:00,14.1,78.8,147.491
2019-06-11 10:00:00,14.2,79.7,159.148
2019-06-11 10:15:00,14.8,78.3,165.69299999999996
2019-06-11 10:30:00,15.5,75.8,145.86
2019-06-11 10:45:00,16.4,71.4,144.334
2019-06-11 11:00:00,17.0,69.9,158.503
